Name,Username,Date_Posted,Tweet,Reply_Count,Retweet_Count,Like_Count,Relations
Isabella Fredrickson,@isabella_fred,May 14,"While 
@Cronkite_ASU
 has provided me with countless skills and experiences to succeed, the BEST thing I got out of these 4 years is all of the amazing and lifelong friendships. Meeting at the start of freshman year, through adversity and a pandemic, to graduating together. #bffs",2.0,5.0,29,friendship
All Elite Wrestling,@AEW,May 11,"#BestFriends (
@sexychuckiet
 @trentylocks
) and 
@bandidowrestler
 team up to challenge the #AEW World Trios Champions #HouseOfBlack for the title in an OPEN HOUSE MATCH!

Watch #AEWDynamite LIVE on TBS!",6.0,104.0,397,friendship
Kim Ingram,@KimIngram22,May 11,"Last day of shake sales 
@LSPioneers
 @lshspioneers
 It's been a great year!! Counting our money! #friendship #lifeskills #community #lovewhereyoulive #lovewhereyouwork",,3.0,9,friendship
Pamela Kaval - Author Actor Filmmaker,@KavalAuthorActs,May 15,"What's your favorite song about ""friends""? There's so many songs about lovers, but there seems to be fewer songs about friends. I'm trying to put together a friend song dance mix.  #dance #songs #song #music #friends #friendship",108.0,8.0,104,friendship
Inspiration by John,@LifeWithJohn,May 15,"A strong friendship doesn't need daily conversation or being together. As long as the friendship lives in the heart, true friends never part. ~ #TrueFriends",1.0,5.0,15,friendship
Nicolas Merke,@NMerke,May 12,"#EACVI2023 did something more than delivering excellency but has  created #friendship amongst so many great enthusiastic  imagers by giving us the opportunity to meet finally f2f 
@echo_stepbystep
 @eromerodorta
 @FGraziani_Grace
 @dr_benoy_n_shah
 @saramoscatelli7
 @alexsfelixecho",8.0,11.0,83,friendship
Michael George Bathurst #ShoutMGB,@michaelbathurst,May 15,"Keep Shining Your Powerful Light #friendship #KindnessMattersッ 
#CommunityEngagement 
@BCravenArt69
 
@BillyDees
 
@jacejacobs
 
@tripletsfan19
 
@DavidGogoBlues
 
@billy2kid45
 
@LightofEmotion
 
@elanaelivision
 
@_Tedora_
 
@tim_fargo
 
@purplehayz
 
@FelixNater
 
@ChowdharyKarann",2.0,3.0,10,friendship
Zeynep Küçük,@womaneng,May 12,"Today's office view #galata, a bustling cafe filled with the aroma of freshly brewed coffee. Working alongside my amazing friend, fueling our creativity with caffeine and good conversation. Cheers to work-life balance . #CafeWorkspace #FriendshipGoals 
@ecehanyildirim",2.0,1.0,23,friendship
Lara Jill Miller,@LaraJillMiller,May 13,Tomorrow! #mollymcgee #libby #bffs ,10.0,20.0,133,friendship
Inspiration by John,@LifeWithJohn,May 15,True friends don't let an argument get in the way of their friendship. A real friend is not afraid to apologize and is quick to forgive. ~ #TrueFriends,,6.0,13,friendship
Zach Anner,@Zachanner,May 15,"Does anyone else with a disability ever think “Man, I gotta invite some friends over; I can’t reach the shelves to put these dishes away“? #Friendship",4.0,,48,friendship
Nadiadwala Grandson,@NGEMovies,May 15,"Family: The ultimate #SquadGoals 
Here’s celebrating #InternationalDayOfFamilies  

#SajidNadiadwala 

#Baaghi3 #Housefull4 #2States #Judwaa2 #Heropanti #Kick #HeyyBabyy #KambakkhtIshq 
@WardaNadiadwala
  

#NGEMovies #NGECharacters  #InternationalDayOfFamilies2023",,6.0,18,friendship
Rocket86,@RocketAce86,May 13,"Absolutely fkn Love the Bad Dogs Community and the passion i have is Growing Daily!!! Nothing compares to what they All bring to the table and solid hearts.. and the Art  sheeeesh!! Thank u 
@BadDogsCompany
 #bestfriends #onlygetsbetter #NFTCommunity",1.0,6.0,17,friendship
reyhane,@reyhane42246673,May 15,"The most beautiful discovery true friends make is that they can grow separately without growing apart.
#MondayMood 
#Mondaymorning 
#friendship",1.0,2.0,6,friendship
Sanctuary Runners Ireland,@SanctuaryRunner,May 13,"Some of our Sanctuary Runners getting ready for the off at the 
@RunKillarney
 10km this morning! An amazing buzz here in beautiful Killarney 

#Solidarity #Friendship #Respect",,6.0,28,friendship
BeeBop ᴺᶠᵀ,@BeeBopArtwork,May 14,"https://objkt.com/asset/KT1E4HajZ8jcxsYVrQmwFgJAs6cUjvHZfeP6/51…
Kidz in the Metropolis

Hanging around the city with friends. Doing nothing & everything at the same time.

3075 x 2293

4.00 ꜩ #rtitbot #tezos #friendship 
@BlazedRTs",,11.0,14,friendship
Katy Brock (KB),@krb1121,May 14,"So proud of all my girls & the game they played the last 3 days!! Such great competition by both teams! Congrats to 
@FarmerSoftball
 on their advancement to Regional Semis!  y'all! #FightFarmersFight #bestfriends #softballfamily 
@jamie_varga
 @CarleighDeeds
 @AmrieClower",2.0,3.0,17,friendship
ZL4Love-n-God,@ZEL4LovenGod,May 14,"These two bffs, bf/gf, soon to be thee hottest lovers

#Sprina #Sprinadventure #GH
#BFFs #Soulmates #SuperCouple",2.0,8.0,70,friendship
Graham Clifford,@GrahamJClifford,May 13,"A joy to be in Killarney today with the 
@SanctuaryRunner
 - So much positivity, decency and fun in the Kingdom. And brilliant running! Let's build that blue wave and focus on positive proactive community integration 
@RunKillarney
 

#RunAsOne #Solidarity #Friendship #Respect",1.0,3.0,32,friendship
International Children's Author,@birdwriter7,May 13,"https://amazon.co.uk/Girl-Red-Cape-Fairytale-Retelling/dp/1699286094/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=1683987497&sr=1-1…

https://amazon.com/Girl-Red-Cape-Fairytale-Retelling/dp/1699286094/ref=sr_1_1?crid=2Y5K5MC3D5I44&keywords=The+Girl+in+The+Red+Cape&qid=1683987557&sprefix=the+girl+in+the+red+cape%2Caps%2C264&sr=8-1… #kidlit #kidlitart #middlegrade #books #booktwt #teacher #outdoor #doglovers #fairytale #Alaska #mythology #familyvalues #loyalty #friendship #love #magical #nature #ReadersFavorite 5-stars #KindleUnlimited #illustrated #paperback",2.0,21.0,26,friendship
Keith Salmon,@keith_salmon,May 14,You don’t need to watch anything else today #BestFriends ,,,25,friendship
Chrissie Wellington,@chrissiesmiles,May 15,What a recap. What a race. #friendship #RobBurrowLeedsMarathon,,3.0,34,friendship
Johvelsson,@jofistics,May 14,They are SO adorable! #Eurovision2023 #Eurovision #Finland #Slovenia #Käärijä #Bojan #TrueFriends,1.0,1.0,20,friendship
Mrs C-T,@SenoraCT,May 13,"With the enlightened free spirits today. The importance of the support network and beautiful souls  
@ncsm111_nicola
 @PaulineMurray8
 #support #friendship #birthdaygirl",,5.0,19,friendship
Belinda Okyere RGN,@CNFBelinda,May 15,"Just had an amazing chat with 
@JoM0oRe
 @TiffanyWishart1
 #qualityforum 
Connecting with others is truly one of the best parts of life. #grateful #friendship 
@QualityForum
@NorthMidNHS
 
@abc_parents",,3.0,12,friendship
Jan Romes,@JanRomes,May 15," Elaina, Tawny, Steph & Grace - each woman brings something unique to the friendship  #womensfiction #KU #humor #mischief #StartingOver #friendship  https://amazon.com/gp/product/B00SQ7SQ14?notRedirectToSDP=1&ref_=dbs_mng_calw_0&storeType=ebook…",2.0,106.0,59,friendship
Steve Henderson,@SHendersonArt,May 14,"Time spent with a friend passes by quickly.

Waiting framed print -- https://2-steve-henderson.pixels.com/featured/waiting-steve-henderson.html?product=framed-print…

#horses #barn #country #buyintoart #art #artwork #quote #friends #friendship #rural #two #thoughtoftheday #waiting #quiet #peaceful #calm",,8.0,27,friendship
Brendan Cruise,@brendancruise,May 14,Absolute class personified #Friendship,,1.0,19,friendship
BookZoid,@Bookzoid,May 12,"A fun-loving look into a great #friendship between a #cat and #dog. Princess, the nicely groomed cat, wants to have a relaxing #day, but Oscar, the big, athletic dog, attempts to get Princess to join him in a #game of #fetch.  
http://mybook.to/Princesscould",,2.0,4,friendship
Snooker Legends,@Snookerlegends,May 13,"so 
@evans_reanne
 go hit balls, but other things in life far more important. Legacy is protected... x #friendship #health #beingafantasticmum #nevergivingup #nevergivingin #fightforwhatisright #agoodperson",1.0,2.0,46,friendship
Patricia M Osborne,@PMOsborneWriter,May 13,"""I loved following the family’s journey and can recommend this trilogy wholeheartedly.""

Download #FREE with #KindleUnlimited buy #kindle #paperback 

http://mybook.to/HouseofGrace

#IARTG 
#1950s 
#fashion 
#romance
#friendship 
#love
#sagasaturday 
#weekendreading
#trilogy",,26.0,16,friendship
Tania Crosse,@TaniaCrosse,May 14,"She sacrifices her love for duty -  but can she live with the consequences?    
#Ireland #WW2 #Plymouth #Blitz #saga #suspense #drama #heartbreak #family #friendship http://amzn.to/3fB54vd        
Bk 10 #Devon #series
£1.99 #KindleUnlimited #paperback #Audio",,35.0,14,friendship
Michael George Bathurst #ShoutMGB,@michaelbathurst,May 15,"Keep Shining Your Powerful Light  #friendship #TwitterSpaces 
@RedaMor_
 
@martinhoyes
 
@sbssforme
 
@BeeAsMarine
 
@elaine_perry
 
@AriaaJaeger
 
@itsdangoldfield
 
@GaetanoDiPietr9
 
@Nicochan33
 
@GordonTredgold
 
@SoMCoaching
 
@TheRock
 
@Chrissyhowell16
 
@chidambara09
 
#Joy",4.0,3.0,6,friendship
kenneth Mckenzie,@Mr_Mckenziek,May 14,"We talk about kindness, empathy and looking out for others, these two men are incredible! The world would be a better place with more people like this. Truly inspirational! #kevinsinfield #hope #FriendshipGoals #love",,1.0,17,friendship
Julie Parker,@JulieParker144,May 15,Good morning Friends.  Live in love and have faith in God. #GoodMorning #friendship,1.0,3.0,4,friendship
Claire Ryan,@ClaireRyanSport,May 13,Looking forward to seeing these two at the start line tomorrow. Kev is pushing Rob around the 26.2 mile course so they can take part in the #RobBurrowMarathon together #friendship ,5.0,3.0,169,friendship
Rocky Clark MBE,@RockyClark_1,May 14,"Couldn’t see a more inspiring and loving video. Wonderful to see 
@kevin_sinfield
 carry his best mate 
@Rob7Burrow
 over the line after a marathon. Raising vital funds for #MND . Thankyou for all you do Kev   
@England_RL
 @leedsrhinos
 @mndassoc
 @EnglandRugby
 #friendship #love",4.0,7.0,83,friendship
Steve Henderson,@SHendersonArt,May 15,"There is nothing social about distancing oneself from the companionship of friends and family.

Golden Sea metal print -- https://2-steve-henderson.pixels.com/featured/golden-sea-steve-henderson.html?product=metal-print…

#golden #sunset #friendship #art #buyintoart #artwork #weekend #humanity #normal #sailboat #sailing #quote #wisdomoftheday",1.0,15.0,47,friendship
Pete Greig,@PeteGreig,May 14,So moving. #friendship,1.0,6.0,91,friendship
Julie Smith Ⓥ#Pigoneer,@BirkieJoolz,May 14,"No, YOU have something in YOUR eye . Good luck to everyone out there running today.

#Friendship
#LeedsMarathon",,1.0,10,friendship
Richard Frediani,@BBCFrediani,May 15,"A beautiful recreation of an amazing moment by Oscar winner Charlie Mackesy…

Rob Burrow & Kevin Sinfield 

 #friendship",2.0,3.0,23,friendship
Olanrewaju Oyinbooke,@TheOyinbooke,May 12,"""Make Power BI DAX your ultimate ally. #DAX #FriendshipGoals #PowerBI #PowerBIDAX",,20.0,41,friendship
amy dunmall,@ADunmall,May 14,"An incredible day in Leeds.  we were all moved to tears seeing 
Kevin pushing Rob Burrow 26 miles. So many inspired by their #friendship #love #care #commitment . He carried him over the finish line, beautiful ",,2.0,15,friendship
Sarah @Thistleflat Crafts,@thistleflat,May 15,"Need a gift for that fabulous person in your life? Pop over to http://ThistleflatCrafts.com and get them something to show how much you appreciate them!

#earlybiz #ShopIndie #bestfriends #appreciated #grateful",,29.0,28,friendship
Sandy Lindsay MBE,@SandyLindsay,May 15,Truly beautiful! And sums up the reason I first got involved in rugby league. The people you meet are big hearted and passionate and it’s a privilege to be part of it! #rugbyleague #friendship #sport #community,,2.0,17,friendship
FACADE *ファサード* #NeonNinja,@1FACADE,May 14,"@3Legacies
 returns FRIDAY May 19th Lancaster PA!
@BreauxKeller
 & the #NeonNinja vs 
@BoarIsWar
 & 
@Tarzanian_Devil
 for the #FirstTimeEver!! Come enjoy our dramatic retelling of the #JungleBook 7pm Bell time 
#FRIENDSHIP #3LW #NeonBlondes 
#goNINJAgo ",1.0,4.0,7,friendship
Shift Up Now,@ShiftUpNow,May 14,"Smiles for potential today in the 
@Round3Racing
 pits - this photo was snapped while 
@LoniUnser
 and 
@erinvogelracing
 were watching 
@SarahMRacing
 wheel it at the pointy end this morning before over-heating took the team out of contention. 

#ShiftUpNow #TeamMates #Friendship",,2.0,15,friendship
HELLO HIRO CHANNEL,@HelloHiroTeam,May 14,"Enjoy our music animation#breeze#Dandelion#Blow#Freedom#Vocaloid#Relax#Cute#Happiness#Friendship#Peace#Dream#Love#Nature#vocaloPost#DTM 
Breeze https://youtu.be/88OpIg1dY-I 
@YouTube",,4.0,41,friendship
RealMonkeyTheCat,@RealMonkeyCat,May 14,"My good furrends .
@LeviFetterman
 & 
@artemisorourke
 are wiser than many hooms. They know the impawtence of every child’s life, every adult’s life. Support #CommonSenseGunControl 
#BestFriends #DemVoice1 #DemoCat",2.0,3.0,9,friendship
Gauranga Das,@GaurangaDas,May 12,"The word friend ends with 'end' because when you find a true friend, all your problems end.

#friends #friendship #truefriends #truefriendship #friendshipgoals #friendshipquotes #bestfriends #bestie #bestfriendsforever #krishna #harekrishna #lordkrishna #krishnaleela #haribol",2.0,8.0,27,friendship
KC Sprayberry,@kcsowriter,May 15,"  Brylee ignores threats. #Bullying She feels she's safe and doesn't believe anyone will hurt her. #Friendship 
@SolsticePublish
 https://amazon.com/dp/B0B5NKH765/",,5.0,6,friendship
Stephanie Wood loves the AEGEAN SUN,@AegeanSunSeries,May 12,"A holiday in Greece isn’t complete without a visit to the local market place with its tasty fruit and veg and unforgettable souvenirs, so step inside and enjoy the atmosphere…

#amreadingromance #womensfiction #friendship 
#bookclub #KU 

https://amzn.to/3F8KZn4",1.0,11.0,3,friendship
Devonshire Freemasons,@DevonMasons,May 12,"Milestone of 75,000 teddies given out! Read more  https://buff.ly/3VWtPmw 

#freemasonry #freemasons #Integrity #Friendship #Respect #charity #giving #donation #support #grant #local #devonshire #oneorganisation #RoyalArch 
@UGLE_GrandLodge",1.0,7.0,26,friendship
"Operation Beagle with Betsy, Ambassador for FLOE",@BetsyAmbassador,May 12,"Bravo 
@domdyer70
. Thank you for your calm, reasoned & bullseye approach to this appalling incident which has shocked the nation. 
@KensingtonRoyal
#DogsAreFamily #Lifeline #Homeless #PrincessDiana #KindnessIsMagic #Dogs #BestFriends #MarshallandMillions",1.0,19.0,89,friendship
Gabriela Ramos,@gabramosp,May 13,"Good for #health, #friendship & the #planet. 
@UNESCO
’s Ambassadors walking the talk, while our governing body decides on launching a #cycling initiative! Leading the sector in charge of #sports & #Fit4Life, I cannot but fully support! 
@MariuszLewicki
 @VishalVSharma7
 @UmidShadiev",,5.0,17,friendship
Chris Dyson FCCT,@chrisdysonHT,May 14,I love this man more and more I see him - true #Friendship #KevinSinfield,5.0,,40,friendship
celtic princess,@TBGTNT,May 13,"They are so sweet & utterly adorable.
Thank you so much,
Jeanette.
Happy Friday to everyone.
I wish you all, a wonderful weekend.
(Gif via Giphy) #bestfriends ",2.0,28.0,38,friendship
Devonshire Freemasons,@DevonMasons,May 13,"Cadogan Court Summer Fayre 2023 Read more  https://buff.ly/3BhLX12 

#freemasonry #freemasons #Integrity #Friendship #Respect #charity #giving #donation #support #grant #local #devonshire #oneorganisation #RoyalArch 
@UGLE_GrandLodge",1.0,9.0,19,friendship
Cynamagic's Shop-O-Rama,@ShopCynamagic,May 13,"Was $12.95 NOW Only $7.95! 

Vintage 1991 Precious Moments Good Friends Are For Always Figurine 524123 #Vintage #1990s #PreciousMoments #GoodFriendsAreForAlways #Figurine #Friends #BestFriends #Friendship #CynamagicsShopORama",,9.0,4,friendship
ACP Priyashree Pal,@PriyashreePal1,May 8,Throwback…. #friendsforever,134.0,109.0,"4,315",friendship
KODA,@DOCTOR__KODA,May 7,SALE!!! Misty Brightdown plush  10 inches 440$ #plush #MLP #mylittlepony #pony #plushie #Friendship #Equestria #Magic #toys #Misty #Brightdown,5.0,79.0,404,friendship
ViralHog,@ViralHog,May 9,"Besties forever! 
#viralhog #bestfriends #dogs #cute",,11.0,62,friendship
Mortal_Kombat_Addict | Fatalities Daily,@MK_habit_addict,May 5,"When you remember it’s Friday! 
#MortalKombat #FRIENDSHIP",9.0,99.0,617,friendship
Cranch Media,@CranchOfficial,May 8,"Your #Shibdu hearts fluttering yet?

#AbduRozik #ShivThakare #BB16 #BestFriends #Buddies #Mandali #Shibdustan #shibduforever #CranchMedia",5.0,128.0,203,friendship
